timestamp,a picture of a dog sleeping,a picture of a dog walking,a picture of a dog eating
0.0,0.3309870467888282,0.1887879578326606,0.17969613204078974
0.4756606397774687,0.44622925926248663,0.2545268245111982,0.2406857959392901
0.9513212795549374,0.4751345858262249,0.26710389347264213,0.25319435127990075
1.426981919332406,0.4826030432878128,0.26417284072842206,0.25308877500292537
1.9026425591098748,0.48827595548234864,0.2572672890481594,0.2544552568433362
2.3783031988873433,0.4653816215352746,0.24288444665925535,0.29173392794689185
2.853963838664812,0.36812876921051213,0.21215938299224563,0.41971184330408184
3.329624478442281,0.24391770441289434,0.17679480640499362,0.5792874726218911
3.8052851182197496,0.20317500208849945,0.14152426570271995,0.6553007067753853
4.280945757997218,0.27667329163952975,0.0832490493372958,0.6400776420253835
4.756606397774687,0.3917853220640717,0.03850581726855357,0.5697088656447633
5.232267037552155,0.4448336149676399,0.02421549703961026,0.5309509032689436
5.707927677329624,0.39350572497663705,0.034282820557464705,0.5722114589032667
6.183588317107093,0.35916492529375615,0.04815684534769492,0.5926782167940907
6.659248956884562,0.4287544050537284,0.03567001612994483,0.5355755580758147
7.13490959666203,0.4393171519507633,0.02134926906373299,0.5393335594588881
7.610570236439499,0.3180998324471249,0.02725616183953159,0.6546439874415195
8.086230876216968,0.2638383622216185,0.04330946955352808,0.6928521478191011
8.561891515994436,0.3215441407295907,0.05057722321298651,0.6278786277038196
9.037552155771905,0.33912470225951075,0.04645595407800669,0.6144193587590537
9.513212795549373,0.2655489717407479,0.04078288344460747,0.6936681709281382
9.988873435326843,0.2333886145599779,0.038781339636571696,0.7278300768726145
10.46453407510431,0.24241230687422216,0.04851852316150547,0.7090692063651085
10.940194714881779,0.20027710573244295,0.05883390720887904,0.7408890204367221
11.415855354659248,0.14891823586392744,0.05429962686708922,0.7967821586229233
11.891515994436716,0.16306583866661112,0.04594189412824613,0.7909922788473946
12.367176634214186,0.24684160818730744,0.04684252212937556,0.7063158683637257
12.842837273991654,0.327319944573679,0.054241287728002005,0.6184387460916515
13.318497913769123,0.3521937758524568,0.056271549380876563,0.5915346440256559
13.794158553546591,0.3347948842788193,0.043312791007249406,0.6218922975004916
14.26981919332406,0.3001184378104453,0.03166877593261589,0.668212771752746
14.745479833101529,0.2712268748048846,0.028462094950999633,0.7003110237636095
15.221140472878998,0.254360040509432,0.031526544159380734,0.7141134265686759
15.696801112656466,0.23416592151179583,0.0332826774629347,0.7325514227175255
16.172461752433936,0.23160290669882994,0.028811283146706584,0.7395858110856449
16.648122392211402,0.22250823219821822,0.027841972326379638,0.7496497840621631
17.12378303198887,0.22440774701106667,0.03575704695387799,0.7398352086119212
17.59944367176634,0.26725091335797463,0.043114827196106285,0.6896342820481275
18.07510431154381,0.3145547613833032,0.04071818260985388,0.6447270880876964
18.550764951321277,0.3491264276011567,0.033280053565739584,0.617593543341577
